date,city,rainfall,precipitation_sum,temperature,wind_speed
2012-08-28,Sri Jayewardenepura Kotte,4.1,4.1,26.7,17.2
2012-08-28,Kalmunai,0.0,0.0,29.6,11.3
2012-08-28,Hatton,1.4,1.4,19.4,19.3
2012-08-28,Negombo,4.1,4.1,26.9,17.2
2012-08-28,Mannar,0.6,0.6,28.3,34.1
2012-08-28,Kesbewa,4.0,4.0,26.8,16.2
2012-08-28,Trincomalee,0.0,0.0,29.7,28.6
2012-08-28,Mount Lavinia,4.0,4.0,26.7,16.2
2012-08-28,Ratnapura,5.7,5.7,24.7,14.1
2012-08-28,Mabole,4.1,4.1,26.8,17.2
2012-08-28,Kolonnawa,4.1,4.1,26.7,17.2
2012-08-28,Kurunegala,3.5,3.5,25.4,20.6
2012-08-28,Matara,4.0,4.0,26.5,24.1
2012-08-28,Gampaha,4.1,4.1,26.4,17.2
2012-08-28,Colombo,4.0,4.0,26.8,16.2
2012-08-28,Puttalam,2.6,2.6,27.7,23.4
2012-08-28,Jaffna,0.0,0.0,28.5,33.9
2012-08-28,Bentota,4.0,4.0,26.8,16.2
2012-08-28,Matale,2.3,2.3,25.5,23.4
2012-08-28,Weligama,4.0,4.0,26.6,24.1
2012-08-28,Badulla,0.2,0.2,25.4,19.1
2012-08-28,Moratuwa,4.0,4.0,26.8,16.2
2012-08-28,Hambantota,1.2,1.2,27.9,28.8
2012-08-28,Maharagama,4.0,4.0,26.7,16.2
2012-08-28,Kandy,2.9,2.9,23.8,19.2
2012-08-28,Oruwala,4.1,4.1,26.2,17.2
2012-08-29,Mannar,1.8,1.8,27.9,37.2
2012-08-29,Colombo,25.1,25.1,25.5,20.0
2012-08-29,Kesbewa,25.1,25.1,25.4,20.0
2012-08-29,Hambantota,5.3,5.3,26.7,28.8
2012-08-29,Moratuwa,25.1,25.1,25.4,20.0
2012-08-29,Bentota,25.1,25.1,25.3,20.0
2012-08-29,Kandy,6.4,6.4,23.3,18.5
2012-08-29,Weligama,19.9,19.9,25.3,22.8
2012-08-29,Ratnapura,24.9,24.9,24.1,17.2
2012-08-29,Kurunegala,10.9,10.9,24.6,21.2
2012-08-29,Sri Jayewardenepura Kotte,24.5,24.5,25.4,18.8
2012-08-29,Gampaha,24.5,24.5,25.2,18.8
2012-08-29,Matale,2.3,2.3,24.8,23.4
2012-08-29,Mabole,24.5,24.5,25.5,18.8
2012-08-29,Maharagama,25.1,25.1,25.3,20.0
2012-08-29,Athurugiriya,24.5,24.5,25.3,18.8
2012-08-29,Galle,19.9,19.9,25.5,22.8
2012-08-29,Puttalam,11.8,11.8,26.7,22.7
2012-08-29,Badulla,5.2,5.2,25.1,17.4
2012-08-29,Trincomalee,1.0,1.0,28.6,30.5
2012-08-29,Kolonnawa,24.5,24.5,25.4,18.8
2012-08-29,Negombo,24.5,24.5,25.6,18.8
2012-08-29,Kalmunai,0.8,0.8,28.9,17.5
2012-08-29,Oruwala,24.5,24.5,25.0,18.8
2012-08-29,Hatton,11.9,11.9,19.6,17.1
2012-08-29,Pothuhera,10.9,10.9,24.0,21.2
2012-08-29,Mount Lavinia,25.1,25.1,25.4,20.0
2012-08-29,Matara,19.9,19.9,25.3,22.8
2012-08-29,Kalutara,25.1,25.1,25.3,20.0
2012-08-29,Jaffna,1.0,1.0,28.3,36.6
2012-08-30,Kalutara,20.9,20.9,25.3,17.9
2012-08-30,Athurugiriya,19.7,19.7,25.3,17.8
2012-08-30,Mabole,19.7,19.7,25.5,17.8
2012-08-30,Moratuwa,20.9,20.9,25.4,17.9
2012-08-30,Negombo,19.7,19.7,25.6,17.8
2012-08-30,Sri Jayewardenepura Kotte,19.7,19.7,25.5,17.8
2012-08-30,Kalmunai,2.0,2.0,28.7,21.3
2012-08-30,Ratnapura,15.0,15.0,24.0,14.6
2012-08-30,Hambantota,2.8,2.8,26.5,25.1
2012-08-30,Pothuhera,12.5,12.5,24.2,19.2
2012-08-30,Kandy,4.0,4.0,23.4,17.6
2012-08-30,Maharagama,20.9,20.9,25.3,17.9
2012-08-30,Matara,10.7,10.7,25.3,19.8
2012-08-30,Kurunegala,12.5,12.5,24.7,19.2
2012-08-30,Bentota,20.9,20.9,25.3,17.9
2012-08-30,Oruwala,19.7,19.7,25.1,17.8
2012-08-30,Mannar,3.0,3.0,27.6,36.9
2012-08-30,Weligama,10.7,10.7,25.4,19.8
2012-08-30,Jaffna,3.0,3.0,28.1,38.0
2012-08-30,Badulla,7.6,7.6,24.9,14.8
2012-08-30,Kolonnawa,19.7,19.7,25.4,17.8
2012-08-30,Hatton,10.4,10.4,19.6,16.6
2012-08-30,Colombo,20.9,20.9,25.5,17.9
2012-08-30,Gampaha,19.7,19.7,25.3,17.8
2012-08-30,Matale,5.1,5.1,24.8,21.4
2012-08-30,Kesbewa,20.9,20.9,25.3,17.9
2012-08-30,Puttalam,13.0,13.0,26.4,22.8
2012-08-30,Mount Lavinia,20.9,20.9,25.5,17.9
2012-08-30,Galle,10.7,10.7,25.7,19.8
2012-08-30,Trincomalee,2.7,2.7,28.3,27.9
2012-08-31,Negombo,6.3,6.3,26.3,14.1
2012-08-31,Pothuhera,1.2,1.2,25.4,17.8
2012-08-31,Kolonnawa,6.3,6.3,26.1,14.1
2012-08-31,Puttalam,2.9,2.9,27.0,20.2
2012-08-31,Weligama,6.7,6.7,25.8,14.6
2012-08-31,Athurugiriya,6.3,6.3,26.0,14.1
2012-08-31,Bentota,7.4,7.4,26.0,12.5
2012-08-31,Maharagama,7.4,7.4,26.0,12.5
2012-08-31,Gampaha,6.3,6.3,26.1,14.1
2012-08-31,Galle,6.7,6.7,26.4,14.6
2012-08-31,Kandy,0.7,0.7,24.6,15.6
2012-08-31,Oruwala,6.3,6.3,25.9,14.1
2012-08-31,Badulla,3.0,3.0,25.6,13.0
2012-08-31,Hatton,3.4,3.4,20.3,13.1
2012-08-31,Colombo,7.4,7.4,26.2,12.5
2012-08-31,Jaffna,2.0,2.0,28.4,40.7
2012-08-31,Kesbewa,7.4,7.4,26.1,12.5
2012-08-31,Trincomalee,0.0,0.0,29.9,23.5
2012-08-31,Matale,0.3,0.3,26.2,20.5
2012-08-31,Hambantota,2.0,2.0,27.1,22.8
2012-08-31,Mannar,0.8,0.8,28.1,36.4
2012-08-31,Kalutara,7.4,7.4,26.0,12.5
2012-08-31,Kurunegala,1.2,1.2,26.0,17.8
2012-08-31,Mabole,6.3,6.3,26.2,14.1
2012-08-31,Matara,6.7,6.7,25.7,14.6
2012-08-31,Ratnapura,5.8,5.8,25.1,11.5
2012-08-31,Kalmunai,0.0,0.0,29.1,21.8
2012-08-31,Moratuwa,7.4,7.4,26.1,12.5
2012-08-31,Sri Jayewardenepura Kotte,6.3,6.3,26.1,14.1
2012-08-31,Mount Lavinia,7.4,7.4,26.1,12.5
2012-09-01,Hatton,7.7,7.7,20.0,13.4
2012-09-01,Bentota,4.3,4.3,26.3,11.5
2012-09-01,Mabole,3.0,3.0,26.3,13.7
2012-09-01,Kurunegala,2.8,2.8,26.0,18.4
2012-09-01,Oruwala,3.0,3.0,26.0,13.7
2012-09-01,Kandy,1.0,1.0,24.5,16.2
2012-09-01,Maharagama,4.3,4.3,26.1,11.5
2012-09-01,Moratuwa,4.3,4.3,26.2,11.5
2012-09-01,Jaffna,4.2,4.2,28.2,36.2
2012-09-01,Negombo,3.0,3.0,26.4,13.7
2012-09-01,Kalmunai,1.8,1.8,28.6,16.7
2012-09-01,Mount Lavinia,4.3,4.3,26.2,11.5
2012-09-01,Trincomalee,0.2,0.2,29.6,23.9
2012-09-01,Matara,4.0,4.0,26.4,14.3
2012-09-01,Ratnapura,6.9,6.9,25.0,10.1
2012-09-01,Weligama,4.0,4.0,26.4,14.3
2012-09-01,Sri Jayewardenepura Kotte,3.0,3.0,26.2,13.7
2012-09-01,Kolonnawa,3.0,3.0,26.2,13.7
2012-09-01,Kesbewa,4.3,4.3,26.2,11.5
2012-09-01,Mannar,0.5,0.5,27.9,34.9
2012-09-01,Gampaha,3.0,3.0,26.2,13.7
2012-09-01,Badulla,7.6,7.6,24.8,13.5
2012-09-01,Athurugiriya,3.0,3.0,26.1,13.7
2012-09-01,Colombo,4.3,4.3,26.3,11.5
2012-09-01,Puttalam,2.0,2.0,27.0,18.5
2012-09-01,Galle,4.0,4.0,27.0,14.3
2012-09-01,Matale,0.6,0.6,26.2,18.8
2012-09-01,Pothuhera,2.8,2.8,25.5,18.4
2012-09-01,Kalutara,4.3,4.3,26.3,11.5
2012-09-01,Hambantota,4.7,4.7,27.4,22.1
2012-09-02,Hambantota,2.8,2.8,27.6,25.8
2012-09-02,Colombo,7.7,7.7,26.4,15.1
2012-09-02,Weligama,13.5,13.5,26.2,20.6
2012-09-02,Matara,13.5,13.5,26.1,20.6
2012-09-02,Kolonnawa,7.0,7.0,26.4,16.4
2012-09-02,Bentota,7.7,7.7,26.2,15.1
2012-09-02,Moratuwa,7.7,7.7,26.4,15.1
2012-09-02,Puttalam,3.2,3.2,27.4,22.7
2012-09-02,Kalutara,7.7,7.7,26.3,15.1
2012-09-02,Kurunegala,4.7,4.7,25.9,20.1
2012-09-02,Oruwala,7.0,7.0,26.1,16.4
2012-09-02,Hatton,5.1,5.1,20.5,14.0
2012-09-02,Athurugiriya,7.0,7.0,26.3,16.4
2012-09-02,Sri Jayewardenepura Kotte,7.0,7.0,26.4,16.4
2012-09-02,Matale,2.0,2.0,26.0,21.8
2012-09-02,Kalmunai,0.9,0.9,29.0,22.1
2012-09-02,Pothuhera,4.7,4.7,25.3,20.1
2012-09-02,Ratnapura,9.6,9.6,25.1,12.9
2012-09-02,Gampaha,7.0,7.0,26.3,16.4
2012-09-02,Kandy,2.9,2.9,24.5,17.4
2012-09-02,Mount Lavinia,7.7,7.7,26.4,15.1
2012-09-02,Negombo,7.0,7.0,26.6,16.4
2012-09-02,Maharagama,7.7,7.7,26.3,15.1
2012-09-02,Mannar,0.3,0.3,28.3,33.8
2012-09-02,Mabole,7.0,7.0,26.4,16.4
2012-09-02,Badulla,4.0,4.0,25.6,14.2
2012-09-02,Trincomalee,0.2,0.2,29.7,27.5
2012-09-02,Jaffna,0.6,0.6,28.7,34.7
2012-09-02,Galle,13.5,13.5,26.5,20.6
2012-09-02,Kesbewa,7.7,7.7,26.3,15.1
2012-09-03,Sri Jayewardenepura Kotte,19.6,19.6,25.8,15.6
2012-09-03,Matara,17.8,17.8,25.5,22.9
2012-09-03,Mount Lavinia,19.2,19.2,25.8,15.7
2012-09-03,Gampaha,19.6,19.6,25.7,15.6
2012-09-03,Hambantota,4.3,4.3,27.1,29.2
2012-09-03,Kesbewa,19.2,19.2,25.7,15.7
2012-09-03,Trincomalee,0.2,0.2,29.3,31.2
2012-09-03,Badulla,2.0,2.0,25.7,16.5
2012-09-03,Colombo,19.2,19.2,25.8,15.7
2012-09-03,Kolonnawa,19.6,19.6,25.7,15.6
2012-09-03,Kalmunai,0.2,0.2,29.3,19.8
2012-09-03,Hatton,5.3,5.3,20.1,17.5
2012-09-03,Puttalam,13.2,13.2,27.1,21.4
2012-09-03,Moratuwa,19.2,19.2,25.7,15.7
2012-09-03,Ratnapura,15.9,15.9,24.4,14.2
2012-09-03,Maharagama,19.2,19.2,25.6,15.7
2012-09-03,Bentota,19.2,19.2,25.6,15.7
2012-09-03,Negombo,19.6,19.6,25.9,15.6
2012-09-03,Galle,17.8,17.8,26.3,22.9
2012-09-03,Kandy,2.9,2.9,23.9,16.6
2012-09-03,Mannar,0.3,0.3,28.3,36.9
2012-09-03,Mabole,19.6,19.6,25.8,15.6
2012-09-03,Kurunegala,15.1,15.1,25.3,18.7
2012-09-03,Pothuhera,15.1,15.1,24.7,18.7
2012-09-03,Weligama,17.8,17.8,25.5,22.9
2012-09-03,Kalutara,19.2,19.2,25.7,15.7
2012-09-03,Matale,3.7,3.7,25.4,21.7
2012-09-03,Athurugiriya,19.6,19.6,25.6,15.6
2012-09-03,Oruwala,19.6,19.6,25.5,15.6
2012-09-03,Jaffna,1.4,1.4,28.8,36.6
2012-09-04,Mabole,12.3,12.3,25.8,18.3
2012-09-04,Oruwala,12.3,12.3,25.3,18.3
2012-09-04,Negombo,12.3,12.3,26.0,18.3
2012-09-04,Sri Jayewardenepura Kotte,12.3,12.3,25.7,18.3
2012-09-04,Maharagama,14.3,14.3,25.6,19.5
2012-09-04,Mannar,0.2,0.2,27.9,36.2
2012-09-04,Gampaha,12.3,12.3,25.6,18.3
2012-09-04,Pothuhera,4.3,4.3,24.7,19.5
2012-09-04,Matale,3.1,3.1,25.4,22.3
2012-09-04,Hambantota,3.1,3.1,26.9,28.5
2012-09-04,Kandy,4.8,4.8,23.6,17.4
2012-09-04,Puttalam,2.6,2.6,26.8,21.5
2012-09-04,Kesbewa,14.3,14.3,25.7,19.5
2012-09-04,Moratuwa,14.3,14.3,25.7,19.5
2012-09-04,Galle,13.4,13.4,25.9,23.3
2012-09-04,Kalmunai,1.1,1.1,28.9,14.3
2012-09-04,Kalutara,14.3,14.3,25.5,19.5
2012-09-04,Hatton,9.8,9.8,19.7,15.9
2012-09-04,Matara,13.4,13.4,25.7,23.3
2012-09-04,Jaffna,2.2,2.2,28.3,38.2
2012-09-04,Kolonnawa,12.3,12.3,25.7,18.3
2012-09-04,Badulla,4.5,4.5,25.1,16.2
2012-09-04,Ratnapura,15.9,15.9,24.1,17.4
2012-09-04,Mount Lavinia,14.3,14.3,25.7,19.5
2012-09-04,Athurugiriya,12.3,12.3,25.6,18.3
2012-09-04,Kurunegala,4.3,4.3,25.2,19.5
2012-09-04,Weligama,13.4,13.4,25.7,23.3
2012-09-04,Colombo,14.3,14.3,25.8,19.5
2012-09-04,Bentota,14.3,14.3,25.5,19.5
2012-09-04,Trincomalee,0.2,0.2,29.2,30.5
2012-09-05,Sri Jayewardenepura Kotte,1.3,1.3,26.9,15.0
2012-09-05,Negombo,1.3,1.3,27.1,15.0
2012-09-05,Matale,0.0,0.0,26.9,19.5
2012-09-05,Kurunegala,0.2,0.2,26.8,17.6
2012-09-05,Oruwala,1.3,1.3,26.8,15.0
2012-09-05,Kalutara,1.7,1.7,27.0,14.9
2012-09-05,Colombo,1.7,1.7,27.0,14.9
2012-09-05,Kolonnawa,1.3,1.3,26.9,15.0
2012-09-05,Trincomalee,0.0,0.0,30.6,23.3
2012-09-05,Galle,2.9,2.9,27.5,21.7
2012-09-05,Gampaha,1.3,1.3,27.0,15.0
2012-09-05,Hambantota,0.3,0.3,28.4,24.6
2012-09-05,Puttalam,0.1,0.1,27.7,19.8
2012-09-05,Weligama,2.9,2.9,26.9,21.7
2012-09-05,Mabole,1.3,1.3,27.0,15.0
2012-09-05,Maharagama,1.7,1.7,26.8,14.9
2012-09-05,Kandy,0.0,0.0,24.7,16.2
2012-09-05,Athurugiriya,1.3,1.3,26.8,15.0
2012-09-05,Ratnapura,1.7,1.7,25.5,16.1
2012-09-05,Badulla,0.0,0.0,26.1,12.4
2012-09-05,Jaffna,0.0,0.0,28.6,34.4
2012-09-05,Matara,2.9,2.9,26.9,21.7
2012-09-05,Hatton,1.0,1.0,20.7,14.8
2012-09-05,Kesbewa,1.7,1.7,26.9,14.9
2012-09-05,Bentota,1.7,1.7,26.9,14.9
2012-09-05,Moratuwa,1.7,1.7,26.9,14.9
2012-09-05,Mount Lavinia,1.7,1.7,26.9,14.9
2012-09-05,Mannar,0.0,0.0,28.4,30.8
2012-09-05,Kalmunai,0.0,0.0,29.4,18.3
2012-09-05,Pothuhera,0.2,0.2,26.3,17.6
2012-09-06,Kalutara,5.9,5.9,25.9,12.8
2012-09-06,Jaffna,0.0,0.0,28.5,33.1
2012-09-06,Matale,0.9,0.9,26.5,19.2
2012-09-06,Kolonnawa,3.8,3.8,26.0,13.7
2012-09-06,Mount Lavinia,5.9,5.9,26.1,12.8
2012-09-06,Galle,5.2,5.2,26.7,15.5
2012-09-06,Matara,5.2,5.2,26.1,15.5
2012-09-06,Moratuwa,5.9,5.9,26.0,12.8
2012-09-06,Gampaha,3.8,3.8,26.2,13.7
2012-09-06,Pothuhera,1.2,1.2,25.7,17.6
2012-09-06,Oruwala,3.8,3.8,25.9,13.7
2012-09-06,Trincomalee,0.5,0.5,29.6,23.3
2012-09-06,Bentota,5.9,5.9,25.9,12.8
2012-09-06,Colombo,5.9,5.9,26.1,12.8
2012-09-06,Kurunegala,1.2,1.2,26.2,17.6
2012-09-06,Mannar,0.0,0.0,28.2,31.7
2012-09-06,Weligama,5.2,5.2,26.1,15.5
2012-09-06,Sri Jayewardenepura Kotte,3.8,3.8,26.1,13.7
2012-09-06,Kesbewa,5.9,5.9,26.0,12.8
2012-09-06,Hatton,4.5,4.5,20.6,11.7
2012-09-06,Badulla,1.8,1.8,26.0,11.8
2012-09-06,Kandy,1.2,1.2,24.8,15.0
2012-09-06,Maharagama,5.9,5.9,25.9,12.8
2012-09-06,Negombo,3.8,3.8,26.3,13.7
2012-09-06,Puttalam,0.8,0.8,26.9,18.9
2012-09-06,Mabole,3.8,3.8,26.1,13.7
2012-09-06,Ratnapura,5.4,5.4,25.1,10.9
2012-09-06,Hambantota,2.8,2.8,27.4,22.6
2012-09-06,Athurugiriya,3.8,3.8,25.9,13.7
2012-09-06,Kalmunai,0.9,0.9,29.4,16.4
2012-09-07,Kalmunai,2.5,2.5,28.9,15.8
2012-09-07,Hambantota,2.2,2.2,27.4,23.5
2012-09-07,Matara,9.5,9.5,25.8,18.4
2012-09-07,Pothuhera,7.9,7.9,25.1,17.4
2012-09-07,Sri Jayewardenepura Kotte,15.7,15.7,25.7,14.4
2012-09-07,Colombo,14.4,14.4,25.8,11.7
2012-09-07,Badulla,7.5,7.5,25.2,13.7
2012-09-07,Bentota,14.4,14.4,25.6,11.7
2012-09-07,Kesbewa,14.4,14.4,25.6,11.7
2012-09-07,Mount Lavinia,14.4,14.4,25.7,11.7
2012-09-07,Kalutara,14.4,14.4,25.6,11.7
2012-09-07,Kolonnawa,15.7,15.7,25.7,14.4
2012-09-07,Gampaha,15.7,15.7,25.7,14.4
2012-09-07,Puttalam,5.0,5.0,27.1,19.1
2012-09-07,Oruwala,15.7,15.7,25.5,14.4
2012-09-07,Galle,9.5,9.5,26.1,18.4
2012-09-07,Mannar,0.6,0.6,28.2,30.9
2012-09-07,Negombo,15.7,15.7,26.0,14.4
2012-09-07,Ratnapura,10.8,10.8,24.6,9.9
2012-09-07,Weligama,9.5,9.5,25.8,18.4
2012-09-07,Hatton,10.8,10.8,20.2,12.0
2012-09-07,Matale,3.2,3.2,25.8,18.6
2012-09-07,Mabole,15.7,15.7,25.8,14.4
2012-09-07,Athurugiriya,15.7,15.7,25.6,14.4
2012-09-07,Maharagama,14.4,14.4,25.6,11.7
2012-09-07,Kandy,5.0,5.0,24.2,14.5
2012-09-07,Trincomalee,1.7,1.7,28.9,28.3
2012-09-07,Kurunegala,7.9,7.9,25.7,17.4
2012-09-07,Jaffna,1.2,1.2,28.5,30.0
2012-09-07,Moratuwa,14.4,14.4,25.7,11.7
2012-09-08,Kalmunai,5.2,5.2,28.3,11.8
2012-09-08,Mabole,9.5,9.5,26.2,14.7
2012-09-08,Hatton,10.0,10.0,20.3,12.6
2012-09-08,Kandy,4.6,4.6,24.2,13.9
2012-09-08,Colombo,11.1,11.1,26.2,15.6
2012-09-08,Negombo,9.5,9.5,26.4,14.7
2012-09-08,Athurugiriya,9.5,9.5,26.0,14.7
2012-09-08,Matara,10.6,10.6,25.9,19.5
2012-09-08,Matale,3.3,3.3,25.8,17.4
2012-09-08,Oruwala,9.5,9.5,25.8,14.7
2012-09-08,Trincomalee,3.5,3.5,28.1,22.5
2012-09-08,Kesbewa,11.1,11.1,26.0,15.6
2012-09-08,Bentota,11.1,11.1,26.0,15.6
2012-09-08,Weligama,10.6,10.6,25.9,19.5
2012-09-08,Badulla,4.1,4.1,25.4,11.3
2012-09-08,Kurunegala,8.1,8.1,25.8,16.1
2012-09-08,Kalutara,11.1,11.1,26.0,15.6
2012-09-08,Moratuwa,11.1,11.1,26.1,15.6
2012-09-08,Mount Lavinia,11.1,11.1,26.2,15.6
2012-09-08,Gampaha,9.5,9.5,26.0,14.7
2012-09-08,Mannar,2.0,2.0,28.1,29.7
2012-09-08,Ratnapura,12.3,12.3,24.8,13.2
2012-09-08,Kolonnawa,9.5,9.5,26.1,14.7
2012-09-08,Sri Jayewardenepura Kotte,9.5,9.5,26.2,14.7
2012-09-08,Maharagama,11.1,11.1,26.0,15.6
2012-09-08,Pothuhera,8.1,8.1,25.2,16.1
2012-09-08,Galle,10.6,10.6,26.9,19.5
2012-09-08,Puttalam,8.0,8.0,27.2,17.7
2012-09-08,Hambantota,2.9,2.9,27.4,21.9
2012-09-08,Jaffna,4.4,4.4,28.0,25.4
2012-09-09,Ratnapura,6.7,6.7,24.2,13.7
2012-09-09,Gampaha,6.5,6.5,25.8,14.8
2012-09-09,Trincomalee,0.2,0.2,29.1,29.2
2012-09-09,Kesbewa,7.0,7.0,26.0,16.8
2012-09-09,Pothuhera,6.7,6.7,24.6,17.1
2012-09-09,Mannar,0.9,0.9,28.4,30.1
2012-09-09,Galle,5.5,5.5,27.1,22.7
2012-09-09,Kurunegala,6.7,6.7,25.1,17.1
2012-09-09,Colombo,7.0,7.0,26.2,16.8
2012-09-09,Moratuwa,7.0,7.0,26.1,16.8
2012-09-09,Matale,4.9,4.9,25.0,19.3
2012-09-09,Weligama,5.5,5.5,26.0,22.7
2012-09-09,Jaffna,1.6,1.6,28.4,26.2
2012-09-09,Negombo,6.5,6.5,26.4,14.8
2012-09-09,Bentota,7.0,7.0,25.9,16.8
2012-09-09,Oruwala,6.5,6.5,25.5,14.8
2012-09-09,Mabole,6.5,6.5,26.2,14.8
2012-09-09,Kalmunai,3.9,3.9,28.3,12.1
2012-09-09,Athurugiriya,6.5,6.5,26.0,14.8
2012-09-09,Maharagama,7.0,7.0,26.0,16.8
2012-09-09,Kolonnawa,6.5,6.5,26.1,14.8
2012-09-09,Kandy,6.4,6.4,23.1,13.7
2012-09-09,Kalutara,7.0,7.0,25.9,16.8
2012-09-09,Hambantota,1.0,1.0,27.5,26.5
2012-09-09,Hatton,9.0,9.0,19.6,13.8
2012-09-09,Matara,5.5,5.5,25.9,22.7
2012-09-09,Badulla,2.4,2.4,24.8,16.6
2012-09-09,Sri Jayewardenepura Kotte,6.5,6.5,26.1,14.8
2012-09-09,Mount Lavinia,7.0,7.0,26.1,16.8
2012-09-09,Puttalam,5.7,5.7,27.4,19.7
2012-09-10,Trincomalee,0.1,0.1,29.3,25.6
2012-09-10,Oruwala,18.1,18.1,25.7,18.9
2012-09-10,Galle,10.8,10.8,26.9,26.6
2012-09-10,Kandy,5.4,5.4,23.6,16.8
2012-09-10,Mount Lavinia,23.4,23.4,26.2,20.6
2012-09-10,Athurugiriya,18.1,18.1,26.0,18.9
2012-09-10,Mabole,18.1,18.1,26.4,18.9
2012-09-10,Negombo,18.1,18.1,26.6,18.9
2012-09-10,Maharagama,23.4,23.4,26.0,20.6
2012-09-10,Hatton,7.8,7.8,19.8,17.3
2012-09-10,Kalmunai,0.7,0.7,29.0,6.9
2012-09-10,Sri Jayewardenepura Kotte,18.1,18.1,26.2,18.9
2012-09-10,Gampaha,18.1,18.1,26.0,18.9
2012-09-10,Pothuhera,8.0,8.0,24.9,18.2
2012-09-10,Matale,5.3,5.3,25.4,21.1
2012-09-10,Mannar,0.0,0.0,28.4,29.2
2012-09-10,Puttalam,3.5,3.5,27.7,22.1
2012-09-10,Kesbewa,23.4,23.4,26.0,20.6
2012-09-10,Hambantota,2.4,2.4,27.4,31.5
2012-09-10,Matara,10.8,10.8,25.9,26.6
2012-09-10,Kolonnawa,18.1,18.1,26.1,18.9
2012-09-10,Weligama,10.8,10.8,25.9,26.6
2012-09-10,Ratnapura,26.5,26.5,24.4,18.0
2012-09-10,Colombo,23.4,23.4,26.4,20.6
2012-09-10,Jaffna,0.1,0.1,28.6,28.9
2012-09-10,Bentota,23.4,23.4,25.6,20.6
2012-09-10,Badulla,3.5,3.5,25.0,15.2
2012-09-10,Moratuwa,23.4,23.4,26.1,20.6
2012-09-10,Kurunegala,8.0,8.0,25.4,18.2
2012-09-10,Kalutara,23.4,23.4,25.7,20.6
2012-09-11,Kalutara,12.6,12.6,25.8,14.4
2012-09-11,Sri Jayewardenepura Kotte,15.3,15.3,26.1,14.0
2012-09-11,Hatton,4.4,4.4,20.1,13.0
2012-09-11,Maharagama,12.6,12.6,26.0,14.4
2012-09-11,Oruwala,15.3,15.3,25.7,14.0
2012-09-11,Kolonnawa,15.3,15.3,26.1,14.0
2012-09-11,Mabole,15.3,15.3,26.2,14.0
2012-09-11,Kalmunai,1.9,1.9,28.9,9.8
2012-09-11,Mount Lavinia,12.6,12.6,26.1,14.4
2012-09-11,Pothuhera,9.1,9.1,24.7,17.3
2012-09-11,Badulla,1.5,1.5,25.2,12.9
2012-09-11,Kandy,1.5,1.5,23.7,15.3
2012-09-11,Hambantota,0.3,0.3,27.9,26.0
2012-09-11,Matara,5.8,5.8,26.2,20.9
2012-09-11,Mannar,0.3,0.3,28.4,31.2
2012-09-11,Puttalam,4.1,4.1,27.7,19.7
2012-09-11,Kurunegala,9.1,9.1,25.4,17.3
2012-09-11,Galle,5.8,5.8,27.4,20.9
2012-09-11,Moratuwa,12.6,12.6,26.1,14.4
2012-09-11,Ratnapura,13.8,13.8,24.5,14.1
2012-09-11,Matale,0.8,0.8,25.5,20.0
2012-09-11,Trincomalee,0.1,0.1,29.7,24.3
2012-09-11,Negombo,15.3,15.3,26.3,14.0
2012-09-11,Athurugiriya,15.3,15.3,26.0,14.0
2012-09-11,Weligama,5.8,5.8,26.2,20.9
2012-09-11,Kesbewa,12.6,12.6,26.0,14.4
2012-09-11,Jaffna,0.0,0.0,28.8,32.6
2012-09-11,Gampaha,15.3,15.3,25.9,14.0
2012-09-11,Bentota,12.6,12.6,25.9,14.4
2012-09-11,Colombo,12.6,12.6,26.2,14.4
2012-09-12,Jaffna,0.0,0.0,28.7,33.5
2012-09-12,Kalmunai,0.4,0.4,29.1,13.8
2012-09-12,Matara,4.9,4.9,26.1,18.2
2012-09-12,Athurugiriya,4.0,4.0,26.3,15.4
2012-09-12,Trincomalee,0.1,0.1,29.9,25.3
2012-09-12,Kandy,1.0,1.0,24.2,17.2
2012-09-12,Sri Jayewardenepura Kotte,4.0,4.0,26.4,15.4
2012-09-12,Weligama,4.9,4.9,26.1,18.2
2012-09-12,Oruwala,4.0,4.0,26.1,15.4
2012-09-12,Colombo,5.8,5.8,26.5,14.7
2012-09-12,Hambantota,1.4,1.4,27.5,26.6
2012-09-12,Badulla,1.4,1.4,25.4,14.3
2012-09-12,Kolonnawa,4.0,4.0,26.4,15.4
2012-09-12,Moratuwa,5.8,5.8,26.3,14.7
2012-09-12,Kalutara,5.8,5.8,26.2,14.7
2012-09-12,Ratnapura,6.6,6.6,24.9,13.3
2012-09-12,Galle,4.9,4.9,27.2,18.2
2012-09-12,Bentota,5.8,5.8,26.2,14.7
2012-09-12,Kesbewa,5.8,5.8,26.3,14.7
2012-09-12,Mannar,0.0,0.0,28.4,31.3
2012-09-12,Kurunegala,2.3,2.3,26.1,18.6
2012-09-12,Negombo,4.0,4.0,26.7,15.4
2012-09-12,Gampaha,4.0,4.0,26.4,15.4
2012-09-12,Matale,1.0,1.0,26.1,21.0
2012-09-12,Puttalam,1.5,1.5,27.6,20.3
2012-09-12,Hatton,2.2,2.2,20.2,15.0
2012-09-12,Mount Lavinia,5.8,5.8,26.4,14.7
2012-09-12,Pothuhera,2.3,2.3,25.5,18.6
2012-09-12,Mabole,4.0,4.0,26.5,15.4
2012-09-12,Maharagama,5.8,5.8,26.2,14.7
